created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean,perturbed
2017-01-06 20:20:21.200144+00,21.0,799253.0,160329.0,approved,0.0,0.0,0.0,2.0,0.0,0.7,0.1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,well said and damn right,well said and daaammn right
2017-01-06 20:20:21.200144+00,21.0,799253.0,160329.0,approved,0.0,0.0,0.0,2.0,0.0,0.7,0.1,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,well said and damn right,well said and DAMNNNN right
2017-06-28 18:49:20.195737+00,102.0,5492490.0,349304.0,approved,0.0,0.0,0.0,2.0,0.0,0.7,0.0,0.1,0.1,0.5,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,look at the case when it was bought up he did state that he did sold other bake goods to them and they enjoy them when they decide to have a wedding cake they went to him where his refuse was a slap on the face he knew they are gay,look at the case when it was bought up he did state that he did sold other bake goods to them and they enjoy them when they decide to have a wedding cake they went to him where his refuse was a slap on the face he knew they are Gayyyy
2017-09-03 02:14:36.520668+00,54.0,,373428.0,rejected,3.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,where is the black president when you need him,where is the blCK president when you need him
2017-09-03 02:14:36.520668+00,54.0,,373428.0,rejected,3.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,where is the black president when you need him,where is the BLCK president when you need him
2017-09-03 02:14:36.520668+00,54.0,,373428.0,rejected,3.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,where is the black president when you need him,where is the Blck president when you need him
2017-09-13 02:19:38.117466+00,46.0,,376874.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,you are bad people,you are baddd people
2017-09-13 02:19:38.117466+00,46.0,,376874.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,you are bad people,you are baaaad people
2017-09-13 02:19:38.117466+00,46.0,,376874.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,you are bad people,you are baaadd people
2017-10-26 21:17:57.071117+00,102.0,6229991.0,392544.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.1,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,at least two cute try at deflection i am not offended nor am i choosing to be offended why would i want it to be legal to discriminate based on religion that would be dumb,at least two cute try at deflection i am not offended nor am i choosing to be offended why would i want it to be legal to discriminate based on religion that would be DUMBBBB
2017-09-29 23:19:08.877836+00,102.0,,383644.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,maybe they should have used a rifle to kill the bear i am just saying,maybe they should have used a rifle to KIL the bear i am just saying
2017-07-18 14:32:18.709141+00,54.0,5610824.0,356368.0,approved,0.0,0.0,0.0,1.0,0.0,0.7,0.014285714285714284,0.07142857142857144,0.0,0.0,0.6714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,well if you are dumb enough to buy a dollar coffee then you deserve it,well if you are DUMBBBB enough to buy a dollar coffee then you deserve it
2017-07-19 11:20:10.449124+00,54.0,5618862.0,356689.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,yes why not join us in death too since they like to kill us so much anyway,yes why not join us in death too since they like to KIL us so much anyway
2017-05-19 03:56:11.863670+00,54.0,,335657.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,i dont know the whole suspension thing is kind of gay,i dont know the whole suspension thing is kind of Gayyyy
2016-12-07 14:16:56.853242+00,54.0,,155085.0,approved,1.0,1.0,0.0,1.0,0.0,0.7,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,there is some sort of irony in those people chanting lock her up when was the last time a right wing piece of political trash went to jail just that guy that worked for harper,there is some sort of irony in those people chanting lock her up when was the last time a right wing piece of political trashhhh went to jail just that guy that worked for harper
2016-12-13 11:48:29.382425+00,21.0,,155855.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,to hell with politically correctness,to Helllll with politically correctness
2016-12-13 11:48:29.382425+00,21.0,,155855.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,to hell with politically correctness,to he11 with politically correctness
2016-12-13 11:48:29.382425+00,21.0,,155855.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,to hell with politically correctness,to HeL with politically correctness
2017-01-31 05:46:24.931720+00,21.0,925667.0,165145.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,the pig will be gone long before that,the PIGGG will be gone long before that
2017-08-30 12:21:23.090203+00,102.0,,371944.0,approved,0.0,0.0,0.0,2.0,1.0,0.7,0.1,0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,just more trash to be dealt with in this disaster,just more trashhhh to be dealt with in this disaster
2016-11-12 20:15:03.685151+00,13.0,,151465.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.04,0.02,0.02,0.6,0.06,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,how about this just shut up,how about this just shuuutt up
2017-06-15 08:51:04.661044+00,100.0,,344001.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,love the lesson on practical proctology and definitely time to get the ass bacteria seen to permanently,love the lesson on practical proctology and definitely time to get the aS bacteria seen to permanently
2017-06-15 08:51:04.661044+00,100.0,,344001.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,love the lesson on practical proctology and definitely time to get the ass bacteria seen to permanently,love the lesson on practical proctology and definitely time to get the AS bacteria seen to permanently
2017-06-15 08:51:04.661044+00,100.0,,344001.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,love the lesson on practical proctology and definitely time to get the ass bacteria seen to permanently,love the lesson on practical proctology and definitely time to get the asssss bacteria seen to permanently
2017-01-15 19:10:11.216116+00,54.0,844019.0,161989.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,the left are just the trash of society,the left are just the trashhhh of society
2017-06-04 01:33:21.850780+00,21.0,,340485.0,rejected,0.0,0.0,0.0,1.0,0.0,0.7,0.2,0.0,0.1,0.0,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,no better way to celebrate the holy month than to kill innocent people,no better way to celebrate the holy month than to KIL innocent people
2016-12-27 17:24:04.836952+00,54.0,759182.0,158619.0,approved,0.0,0.0,0.0,5.0,1.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,prove it or shut up,prove it or shuuutt up
2016-10-05 06:35:58.426128+00,21.0,,147552.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,they should give a discount if u dont crash and die,they should give a discount if u dont crash and dieee
2016-02-12 21:30:11.686130+00,6.0,,37721.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,this is pretty much exactly how i feel damn,this is pretty much exactly how i feel Daaaamn
2016-02-12 21:30:11.686130+00,6.0,,37721.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,this is pretty much exactly how i feel damn,this is pretty much exactly how i feel Damnnnn
2016-02-12 21:30:11.686130+00,6.0,,37721.0,approved,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,this is pretty much exactly how i feel damn,this is pretty much exactly how i feel dammmmn
2017-05-26 19:26:26.356368+00,102.0,5309865.0,337915.0,approved,0.0,0.0,0.0,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,oh i believe we need to get out of there and let them kill each other with impunity,oh i believe we need to get out of there and let them KIL each other with impunity
2017-01-08 20:22:13.676324+00,54.0,809879.0,160686.0,approved,3.0,0.0,0.0,2.0,1.0,0.7,0.2,0.0,0.0,0.0,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if i was a trump apologist id probably shoot the messenger too,if i was a trump apologist id probably SH_T the messenger too
2017-01-08 20:22:13.676324+00,54.0,809879.0,160686.0,approved,3.0,0.0,0.0,2.0,1.0,0.7,0.2,0.0,0.0,0.0,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if i was a trump apologist id probably shoot the messenger too,if i was a trump apologist id probably sh00t the messenger too
2017-01-08 20:22:13.676324+00,54.0,809879.0,160686.0,approved,3.0,0.0,0.0,2.0,1.0,0.7,0.2,0.0,0.0,0.0,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,if i was a trump apologist id probably shoot the messenger too,if i was a trump apologist id probably Shot the messenger too
2017-08-08 17:17:32.951182+00,54.0,5732291.0,364186.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,or the fat lady to sing,or the FATT lady to sing
2017-08-08 17:17:32.951182+00,54.0,5732291.0,364186.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,or the fat lady to sing,or the Fatt lady to sing
2017-08-08 17:17:32.951182+00,54.0,5732291.0,364186.0,rejected,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,or the fat lady to sing,or the fatt lady to sing
2016-05-01 00:53:43.121996+00,21.0,,72331.0,approved,0.0,0.0,0.0,1.0,0.0,0.7,0.028571428571428567,0.08571428571428573,0.0,0.0,0.6571428571428571,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10.0,70.0,man what a dumb place for a village let the genius who built the first shack there pay to move everything,man what a DUMBBBB place for a village let the genius who built the first shack there pay to move everything
